WEEK_NUM,,,PRTNUM,,,PRT_CLIENT_ID,SUM(ORDQTY)
12,,,RAM-246U,,,ZEBRA,8
12,,,KT-TC51-TRG1-01,,,ZEBRA,1961
8,,,ZD23042-D01C00EZ,,,ZEBRA,1
12,,,8710-050331-27,,,TX3,427
12,,,1301-04QWE00,,,TX3,86
12,,,G32034M,,,ZEBRA,9
12,,,16H.038MS.0054,,,TX3,166
12,,,P1053360-015,,,ZEBRA,10
12,,,P1031773-001,,,ZEBRA,7
8,,,39518M,,,ZEBRA,3
12,,,140.02509.0001,,,TX3,1190
8,,,P1053750,,,ZEBRA,100
12,,,P1037974-023,,,ZEBRA,2
8,,,PF001247A02,,,TX3,1101
8,,,16M.039MB.0007,,,TX3,9
12,,,LI3678-SR0F113VZWW,,,ZEBRA,111
8,,,P1064336-003,,,ZEBRA,5
8,,,404430-005P,,,ZEBRA,1
3,,,AN16861-013,,,ZEBRA,1
3,,,MNT-MPM-VHDRD1-01,,,ZEBRA,1
12,,,DS8108-SR7U2100SGW,,,ZEBRA,224
12,,,DS3678-DP3U4212S1W,,,ZEBRA,57
8,,,SG-NGRS-STRPNY-10,,,ZEBRA,4
8,,,ZT23042-D31200FZ,,,ZEBRA,18
8,,,MC930P-GSEDG4NA,,,ZEBRA,2
12,,,ZT62062-T210200Z,,,ZEBRA,9
12,,,RK18446-001,,,ZEBRA,28
8,,,P1083320-063,,,ZEBRA,3
12,,,DS9208-SR4NNR01A,,,ZEBRA,20
12,,,16H.038SC.0003,,,TX3,10610
12,,,S00900,,,TX3,8
8,,,8710-058001-08,,,TX3,14
12,,,HS3100-BTN-L,,,ZEBRA,28
12,,,40.18R50.001,,,TX3,91
12,,,47.18R87.001,,,TX3,91
12,,,SG-MC5511110-01R,,,ZEBRA,162
12,,,16H.038MS.0004,,,TX3,110
12,,,16H.038MS.0006,,,TX3,110
12,,,086.0003A.0627,,,TX3,22086
8,,,KT-119150-03R,,,TX3,28
12,,,5814-004290,,,TX3,700
12,,,ZD42042-C01000EZ,,,ZEBRA,150
12,,,CR8178-PC110F4WW,,,ZEBRA,152
12,,,EP-026-00,,,ZEBRA,5
12,,,P1026652-03,,,ZEBRA,2033
12,,,P1058930-500C,,,ZEBRA,52
12,,,BTRY-MC55EAB00-10,,,ZEBRA,60
12,,,P1040245,,,ZEBRA,100
12,,,P1054647-01,,,ZEBRA,1
12,,,CRD2100-1000UR,,,ZEBRA,5
12,,,ZT23042-T0A000FZ,,,ZEBRA,820
12,,,GX43-102410-00GA,,,ZEBRA,11
12,,,DS4608-HL00007ZZWW,,,ZEBRA,53
12,,,G38000M,,,ZEBRA,24
12,,,104208,,,ZEBRA,361
12,,,1302-049QE00,,,TX3,40
12,,,40.18H23.091,,,TX3,1118
12,,,KT-SCANMNT-VC80-R,,,ZEBRA,70
8,,,VC83-08FOCQBAABANA,,,ZEBRA,20
12,,,086.0003Y.0625,,,TX3,86
12,,,ZT41142-T4A0000Z,,,ZEBRA,1
12,,,ZD42042-T01000EZ,,,ZEBRA,644
12,,,16H.038MS.0031,,,TX3,190
12,,,ZQ52-AUE0010-00,,,ZEBRA,201
8,,,P1080383-002,,,ZEBRA,1
12,,,CBL-TC55-CHG1-01,,,ZEBRA,216
12,,,ZT41042-T01A000Z,,,ZEBRA,128
12,,,S01797,,,TX3,6
12,,,4900-027880,,,TX3,204
12,,,ZT61042-T210200Z,,,ZEBRA,11
12,,,ZD62143-T01L01EZ,,,ZEBRA,3
12,,,50-16002-011R,,,ZEBRA,12
12,,,ZT42162-T410000Z,,,ZEBRA,7
12,,,ZT23042-D01200FZ,,,ZEBRA,287
12,,,RS60B0-SRSFWR,,,ZEBRA,110
12,,,CRD-MC18-3SLCKH-01,,,ZEBRA,95
12,,,LS2208-7AZM0100SR,,,ZEBRA,13
8,,,G31199M,,,ZEBRA,1
12,,,DL17072-2,,,ZEBRA,15
12,,,210480,,,ZEBRA,20
8,,,G43214M,,,ZEBRA,1
8,,,P1037750-017,,,ZEBRA,4
12,,,16M.038BD.0001,,,TX3,110
12,,,SAC-NWTRS-20SCH-01,,,ZEBRA,52
12,,,P1094879-203,,,ZEBRA,5
12,,,RS507X-IM20000ETWR,,,ZEBRA,58
12,,,16H.038MS.0022,,,TX3,122
8,,,BTRY-TC51-43MA1-10,,,ZEBRA,112
8,,,AT18737-3,,,ZEBRA,70
8,,,P1063406-039,,,ZEBRA,6
12,,,SAC4000-410CES,,,ZEBRA,104
3,,,8710-053300-91,,,TX3,99
3,,,BTRY-MC93-STN-01,,,TX3,3
3,,,11-129195-01,,,TX3,2000
3,,,40.17E15.001,,,TX3,3900
3,,,1005204,,,TX3,15
8,,,1920137-003,,,TX3,2
8,,,8710-050400-16,,,TX3,500
8,,,ZT62063-T110100Z,,,ZEBRA,5
3,,,SE-3307WA-L000R,,,TX3,2
8,,,MW1269EAERTS,,,TX3,178
3,,,SLK-101-M-USB-3F,,,TX3,4
8,,,1004615-200,,,TX3,11
8,,,11-70618-01,,,TX3,20
8,,,41-83650-06,,,TX3,50
8,,,1007054-001,,,TX3,200
8,,,8710-050382-00,,,TX3,500
3,,,212290-001,,,ZEBRA,1313
8,,,KT-EC30-BTRY-01,,,TX3,38
8,,,S00541,,,TX3,1
8,,,S01484,,,TX3,5
8,,,150014,,,TX3,2
3,,,P1095409-01,,,ZEBRA,50
3,,,086.0003Y.0625,,,TX3,500
3,,,1917925-200,,,TX3,2
3,,,8710-058100-07,,,TX3,82
3,,,16H.025MS.0047,,,TX3,350
8,,,1101219-001,,,TX3,2
3,,,CBA-R09-C09ZAR,,,ZEBRA,242
8,,,LB-000725A-03,,,TX3,100
8,,,47.10X11.001,,,TX3,90
3,,,290372-003,,,ZEBRA,9
8,,,CBA-U26-S09EAR,,,ZEBRA,44
3,,,210742-001,,,ZEBRA,9
3,,,91-000691-01,,,TX3,381
8,,,S00820,,,TX3,1
3,,,ST5114,,,TX3,106
8,,,8710-056500-62,,,TX3,274
3,,,MW1266AAUNCN,,,TX3,195
8,,,16H.038SC.0006,,,TX3,476
3,,,8710-053300-62,,,TX3,50
3,,,8710-050301-01,,,TX3,10
8,,,P1028763,,,ZEBRA,40
8,,,P1072539-012,,,ZEBRA,32
8,,,8710-057000-78,,,TX3,3
8,,,210010,,,ZEBRA,2
8,,,BR-000237-02,,,ZEBRA,28
8,,,7514-012570,,,TX3,40
3,,,P1058930-082,,,ZEBRA,1
8,,,P1058597,,,ZEBRA,8
8,,,ZT41143-T0100A0Z,,,ZEBRA,6
8,,,8710-050300-12,,,TX3,200
8,,,8710-050380-03,,,TX3,90
8,,,1305-0120C00,,,TX3,3097
8,,,47.18RD2.001,,,TX3,12800
8,,,MT4205,,,ZEBRA,10
8,,,P1043493,,,ZEBRA,20
8,,,410059,,,ZEBRA,2
8,,,20-4750SR-0PDS77R,,,TX3,3
8,,,P1008483,,,ZEBRA,2
8,,,20-4750MR-IM101R,,,ZEBRA,970
8,,,G57389M,,,ZEBRA,1
8,,,ZD62H42-T01F00EZ,,,ZEBRA,95
8,,,ZD42H42-C01E00EZ,,,ZEBRA,84
8,,,WA3015-G2,,,ZEBRA,1
8,,,MC930P-GFEGG4NA,,,ZEBRA,2
8,,,806624-001,,,ZEBRA,12
8,,,1005726,,,ZEBRA,11
8,,,01890-300,,,ZEBRA,358
12,,,450150,,,ZEBRA,136
12,,,CUP-AS004XC-07,,,ZEBRA,18
8,,,P1035327,,,ZEBRA,1
8,,,25-159547-01,,,ZEBRA,92
8,,,P1076001-003,,,ZEBRA,40
8,,,25-124412-02R,,,ZEBRA,200
12,,,300096,,,ZEBRA,1
8,,,1081272-002,,,TX3,10
8,,,LB-000772-01,,,TX3,400
12,,,450018,,,ZEBRA,90
8,,,56.18018.043,,,TX3,10
8,,,60.14R01.004,,,TX3,10
8,,,M1000,,,ZEBRA,47
8,,,1050239-001,,,TX3,10
12,,,MC92N0-GM0SYEYA6WR,,,ZEBRA,40
12,,,CRD-TC5X-1SWS-01,,,ZEBRA,18
12,,,MC92N0-G50SYEQA6WR,,,ZEBRA,15
8,,,1020163-003,,,TX3,10
12,,,UWT-1101-A-1BAB,,,ZEBRA,600
8,,,TC75GK-2MB22AD-A6,,,ZEBRA,10
8,,,1309-00SK000,,,TX3,40
8,,,LS2208-SR20007R,,,TX3,12
12,,,G44998-1M,,,ZEBRA,2
12,,,82-118531-01,,,TX3,1326
12,,,8710-053200-08,,,TX3,224
12,,,13NJ-2KU0601-PEGA,,,TX3,15
12,,,13NJ-2KU0B11-PEGA,,,TX3,15
8,,,4900-031580,,,TX3,5
12,,,P1009545-3-022AV,,,ZEBRA,64
8,,,CBA-U30-S15ZAR,,,ZEBRA,177
8,,,8710-057200-20,,,TX3,10
12,,,9C-NJ2KS1010,,,TX3,14
8,,,P1093300-004,,,ZEBRA,6
8,,,P1031444,,,ZEBRA,1
8,,,8710-053300-16,,,TX3,45
12,,,KT-TC77HL-FX-A620,,,ZEBRA,380
12,,,RK18931-008,,,ZEBRA,6
12,,,210731-003,,,ZEBRA,6
12,,,8710-053301-35,,,TX3,435
12,,,BA18543-1,,,ZEBRA,80
12,,,KYBD-NU-VC70-01R,,,TX3,1
12,,,91-172132-06,,,TX3,11
12,,,P1083277-002,,,ZEBRA,1
12,,,G105916-013,,,ZEBRA,1
12,,,ZE50043-R010000Z,,,ZEBRA,70
12,,,ZD42043-T01B01EZ,,,ZEBRA,1
12,,,P1094879-002,,,ZEBRA,28
12,,,CRD-TC7X-SE2CU1-01,,,TX3,1
12,,,AMME2630,,,TX3,20
12,,,4600-012690,,,TX3,3991
12,,,AMME3446S.1,,,TX3,1
12,,,DM-000112-03,,,TX3,94
12,,,AMME2427,,,TX3,1
12,,,UWT-1320-N-00AA,,,ZEBRA,550
12,,,ZD62043-T01L02EZ,,,ZEBRA,5
12,,,MW1269EAERTS,,,TX3,657
12,,,6M.16MLD.004,,,TX3,21
12,,,ET50PT-L15E-00US,,,ZEBRA,2
12,,,8710-055600-02,,,TX3,102
12,,,ZT62063-T010200Z,,,ZEBRA,4
12,,,MW1269EAUNSL,,,TX3,335
12,,,94-FCN6466A,,,TX3,915
12,,,CS4070-SR70000TAZW,,,ZEBRA,6
8,,,MC330M-GI3HA2RW,,,ZEBRA,3
12,,,42.10P09.002,,,TX3,21
12,,,7014-002861,,,TX3,25
12,,,P1094879-047,,,ZEBRA,42
12,,,11-67048-05,,,TX3,200
12,,,BTRY-DS81EAB0E-00,,,TX3,65
12,,,KT-67NA-PDABAB0050,,,ZEBRA,425
12,,,7014-002166,,,TX3,112
12,,,WT41N0-T2H27ER,,,ZEBRA,185
12,,,CRD-TC7X-5C4B-KT1,,,ZEBRA,114
12,,,P1071635,,,ZEBRA,20
12,,,8615,,,ZEBRA,66
12,,,200192,,,ZEBRA,10
12,,,404530-002P,,,ZEBRA,35
12,,,KP000028A01,,,TX3,139
12,,,KT-137521-03R,,,TX3,1000
12,,,Q18501-ASM,,,TX3,616
12,,,MC930B-GSCGG4NA,,,ZEBRA,52
12,,,1221-006LM00,,,TX3,300
8,,,P1057048,,,ZEBRA,1
12,,,WA9901,,,TX3,7
12,,,S02870,,,TX3,112
12,,,MC75A6-PYCSWRRA9WR,,,TX3,3
12,,,86.VA63P.6R0,,,TX3,86
12,,,PA-001493-03,,,TX3,249
12,,,CRD4000-110UES,,,ZEBRA,14
12,,,4900-029930,,,TX3,40
12,,,025.9006X.0001,,,TX3,10
12,,,11-141265-04,,,TX3,20
12,,,410023,,,ZEBRA,14
12,,,430033,,,ZEBRA,1
12,,,G48250,,,ZEBRA,4
12,,,ZT62062-T010200Z,,,ZEBRA,7
8,,,RTL10B1-A1AS0X0000A6,,,ZEBRA,1
12,,,ZD62142-T21F00EZ,,,ZEBRA,1
12,,,AN510-CFCL60001US,,,ZEBRA,88
12,,,ZQ62-AUWA0B0-00,,,ZEBRA,16
8,,,SG-MC33-LNYDB-01,,,ZEBRA,63
12,,,ZT61042-T110100Z,,,ZEBRA,2
12,,,8710-050332-36,,,TX3,135
8,,,105936G-505,,,ZEBRA,2
12,,,P1040943-003,,,ZEBRA,221
12,,,200134,,,ZEBRA,4
12,,,8710-052100-34,,,TX3,20
12,,,16M.025MS.0001,,,TX3,150
12,,,CBA-U06-S09EAR,,,ZEBRA,20
8,,,105936G-528,,,ZEBRA,2
12,,,ZBK-ET5X-10SCN5-01,,,ZEBRA,79
12,,,41-63255-02,,,TX3,369
12,,,223-801-00200,,,ZEBRA,1
12,,,SG-EC30-ARML1-01,,,ZEBRA,14
12,,,8710-050386-23,,,TX3,5
12,,,8710-050389-08,,,TX3,11
12,,,1005314,,,TX3,20
12,,,TC510K-1PAZU4P-A6,,,ZEBRA,1
12,,,4900-029450,,,TX3,15
12,,,1005195,,,TX3,10
12,,,CN000193A01,,,TX3,500
12,,,8070-00338P,,,TX3,18
12,,,4900-031110,,,TX3,2
12,,,142.00603.0001,,,TX3,25
12,,,11-82434-01,,,TX3,220
12,,,20-83024-06,,,TX3,65
12,,,16H.038MS.0041,,,TX3,24
8,,,P1006085,,,ZEBRA,1
12,,,SG-NGRS-STBKLV-10,,,ZEBRA,22
12,,,MP7001-MCSLM00SG,,,ZEBRA,598
12,,,8710-055620-27,,,TX3,32
12,,,LI3608-SR3U4600VZW,,,ZEBRA,70
12,,,P1083347-024,,,ZEBRA,1
12,,,300257-002,,,ZEBRA,120
12,,,BL17640-2,,,ZEBRA,30
12,,,P1083320-086,,,ZEBRA,3
8,,,P1009545-3-03140,,,ZEBRA,69
12,,,282P-101511-000,,,ZEBRA,17
12,,,SAC-HS3100-B8W8-01,,,ZEBRA,1
12,,,P1028748-002,,,ZEBRA,319
12,,,P1091995-031,,,ZEBRA,3
12,,,P1103977,,,ZEBRA,9
12,,,P1088847,,,ZEBRA,100
12,,,77392,,,ZEBRA,583
12,,,QN4-AUNA0E01-W1,,,ZEBRA,4
12,,,42-120831-01,,,TX3,11
12,,,ZD62H43-D01F00EZ,,,ZEBRA,127
12,,,QH2-AUNA0M00-RE,,,ZEBRA,7
12,,,P1058930-027,,,ZEBRA,4
12,,,P1031444,,,ZEBRA,15
12,,,STB3578-C0007WR,,,ZEBRA,48
12,,,6054A1176401,,,TX3,4500
12,,,201133,,,ZEBRA,1
12,,,08C.00000.000Z,,,TX3,630
12,,,DS9308-DL4U2100AZN,,,ZEBRA,99
12,,,1918185-100,,,TX3,3
12,,,P1031925-125,,,ZEBRA,26
12,,,P1051831,,,ZEBRA,399
12,,,CL18930-1,,,ZEBRA,3
12,,,211991-001,,,ZEBRA,10
12,,,ZT41043-T410000Z,,,ZEBRA,28
12,,,SE4750SR-LP000R,,,TX3,1
12,,,RA3051,,,TX3,14
12,,,ZBK-ET5X-8RH1-01,,,ZEBRA,130
12,,,8710-053300-13,,,TX3,43
12,,,8710-056100-70,,,TX3,41
12,,,8710-056100-39,,,TX3,22
12,,,HW33304,,,ZEBRA,2
12,,,6M.18HCS.027,,,TX3,471
12,,,300020-002,,,ZEBRA,673
12,,,P1083320-085,,,ZEBRA,6
12,,,P1037750-089,,,ZEBRA,22
12,,,105940G-125,,,ZEBRA,1
12,,,1189079V09,,,TX3,4494
12,,,8710-050096-58,,,TX3,41
12,,,STYLUS-00001-10R,,,TX3,40
12,,,SG-MC40-MBOOT-01R,,,ZEBRA,48
12,,,KT-U-MOUNT-VC80-R,,,ZEBRA,303
12,,,CR0078-SC10007WR,,,TX3,16
12,,,HSN4040A,,,TX3,1
12,,,47.16M53.001,,,TX3,900
12,,,30033,,,ZEBRA,56
12,,,MC32N0-SI4HCLE0A,,,ZEBRA,99
12,,,ST6086,,,ZEBRA,20
12,,,P1028758,,,ZEBRA,138
12,,,P1071570-001,,,ZEBRA,8
12,,,P1031365-208,,,ZEBRA,600
12,,,P1037974-049,,,ZEBRA,1
12,,,KT-122621-50R,,,ZEBRA,6
12,,,46068,,,ZEBRA,8
12,,,ZT23042-T3A000FZ,,,ZEBRA,16
12,,,8710-056082-15,,,TX3,30
12,,,P1037750-038,,,ZEBRA,1
12,,,4900-029410,,,TX3,35
12,,,50.18R06.001,,,TX3,2
12,,,8710-056082-01,,,TX3,30
12,,,16H.038CB.0007,,,TX3,185
12,,,SG-PD40-WLD1-01,,,ZEBRA,2728
12,,,ST6050,,,ZEBRA,20
12,,,P1046260-001,,,ZEBRA,508
12,,,P1056146,,,ZEBRA,13
12,,,MT4210,,,ZEBRA,51
12,,,ZD41022-D01M00DL,,,ZEBRA,680
12,,,10010042,,,ZEBRA,65
12,,,P1041066,,,ZEBRA,150
12,,,ZT51043-T01A000Z,,,ZEBRA,6
12,,,8710-053301-17,,,TX3,25
12,,,1305-00UU000,,,TX3,100
12,,,16H.025SC.0001,,,TX3,316
12,,,RS5000-LCFSWR,,,ZEBRA,869
12,,,MISC-BC0081-04,,,ZEBRA,13
12,,,FX7500-22320A50-US,,,ZEBRA,2
12,,,KT-105878-01R,,,ZEBRA,35
12,,,ZD42H42-C01W01EZ,,,ZEBRA,2
12,,,P1037750-046,,,ZEBRA,6
12,,,G46249M,,,ZEBRA,6
12,,,410055,,,ZEBRA,14
12,,,SG-WT4027050-01R,,,ZEBRA,395
12,,,P1061022-014,,,ZEBRA,4
12,,,P1027135-014,,,ZEBRA,10
12,,,P1061022-024,,,ZEBRA,1
12,,,SG-MC9523043-02R,,,ZEBRA,2
12,,,P1050667-012,,,ZEBRA,10
12,,,ET51-10-DC,,,ZEBRA,24
12,,,CBA-M04-S07ZAR,,,ZEBRA,2
12,,,P1046696-500RD,,,ZEBRA,8
12,,,MC92N0-GA0SYGYC6WR,,,ZEBRA,2
12,,,P1017254-003,,,ZEBRA,20
12,,,46882-003,,,ZEBRA,5
12,,,ZD62043-D11F00EZ,,,ZEBRA,8
12,,,KT-TC51-ETH1-01,,,ZEBRA,263
12,,,30392-004,,,ZEBRA,24
12,,,BTRY-MC32-52MA-01,,,TX3,99
12,,,34516-010,,,ZEBRA,27
12,,,210758-012,,,ZEBRA,112
12,,,11-105738-01,,,TX3,10
12,,,1011431,,,TX3,2
12,,,P1003862,,,ZEBRA,12
12,,,1309-00ZL100,,,TX3,10
12,,,56.2704C.081,,,TX3,30
12,,,ZD62042-D11F00EZ,,,ZEBRA,18
12,,,8710-058000-79,,,TX3,10
12,,,7514-010730,,,TX3,79
12,,,4900-031500,,,TX3,10
12,,,6054A1082002,,,TX3,2400
12,,,41-137806-05,,,TX3,2
12,,,Z92-0M0C0600US00,,,ZEBRA,1
12,,,BTRY-ET01EAB0H,,,TX3,89
12,,,BTRY-TC7X-46MPP-01,,,TX3,5502
12,,,150037,,,ZEBRA,165
12,,,CBA-U08-C15ZAR,,,ZEBRA,1900
12,,,LI3608-ER3U4600ZVW,,,ZEBRA,65
12,,,PS-3PTY-ET50CASE,,,ZEBRA,6
12,,,DS3678-HD3U4210SFW,,,ZEBRA,142
12,,,8710-056500-52,,,TX3,55
12,,,24-84432-03,,,TX3,3
12,,,16H.02GMS.0011,,,TX3,4880
12,,,DS3608-DP3RF50AZVW,,,ZEBRA,6
12,,,210617,,,ZEBRA,13
12,,,1510-0QQP000,,,TX3,700
12,,,MC330M-GI2HG2RW,,,ZEBRA,2
12,,,ZQ61-AUWAL00-00,,,ZEBRA,305
12,,,P1104225,,,ZEBRA,100
12,,,20-154407-01,,,TX3,120
12,,,P1083320-122,,,ZEBRA,3
12,,,0802-01G1000,,,TX3,53
12,,,807520-001,,,ZEBRA,200
12,,,BRKT-MM0099C-04,,,ZEBRA,11
12,,,P1037750-022,,,ZEBRA,5
12,,,1009228-000M,,,TX3,3
12,,,ZD62042-T01G00EZ,,,ZEBRA,1
12,,,ZT41143-T01000GX,,,ZEBRA,2
12,,,8710-050011-55,,,TX3,341
12,,,P1037750-050,,,ZEBRA,1
12,,,ZT41042-T0A00C0Z,,,ZEBRA,28
12,,,P1027135-024,,,ZEBRA,2
12,,,DS9208-SR00004NNWW,,,TX3,3
12,,,P1031365-060,,,ZEBRA,2
12,,,8710-053210-18,,,TX3,70
12,,,1004846-002,,,TX3,54
12,,,8710-053300-79,,,TX3,505
12,,,8710-053210-12,,,TX3,60
12,,,8710-053200-27,,,TX3,50
12,,,CC6000-10-3200LCWW,,,ZEBRA,1000
12,,,8710-052100-27,,,TX3,240
12,,,8710-053310-14,,,TX3,65
12,,,S02873,,,TX3,6
12,,,59-461436-01,,,TX3,2400
12,,,PA000991A01,,,TX3,50
12,,,8710-050056-00,,,TX3,242
12,,,8710-059401-11,,,TX3,632
12,,,MC930P-GFECG4NA,,,ZEBRA,5
12,,,MP7000-MNS0M00WW,,,ZEBRA,1
12,,,212304-001,,,ZEBRA,10
12,,,11-173353-04,,,TX3,120
12,,,20-68950-06,,,TX3,10
12,,,MC92N0-GM0SYEAA6WR,,,ZEBRA,47
12,,,4900-029510,,,TX3,506
12,,,SG-RS419-TRGAS-01R,,,ZEBRA,61
12,,,S02947,,,TX3,1
3,,,AMME4017,,,TX3,40
3,,,CBL-VC80-KBUS1-01,,,ZEBRA,28
3,,,DS457-HD20114ZZWW,,,ZEBRA,400
3,,,105934-151,,,ZEBRA,25
3,,,MEP-1301-0001,,,TX3,20
3,,,MEP-1301-0003,,,TX3,20
3,,,RK17393-007,,,ZEBRA,200
3,,,SG-TC7X-HLSTR2-01,,,ZEBRA,4
3,,,BTRY-MC7XEAB0H,,,ZEBRA,100
3,,,MP7000-MNSLM00WW,,,ZEBRA,7
3,,,BTRY-CS40EABH0-0B,,,ZEBRA,20
3,,,MC55E0-PL0S3RQA9WR,,,ZEBRA,70
3,,,6M.18HBD.001,,,TX3,32
12,,,1301-04RHK00,,,TX3,100
12,,,8710-057200-20,,,TX3,127
12,,,P1037750-031,,,ZEBRA,2
12,,,P1031925-015,,,ZEBRA,1
12,,,50-12800-775,,,TX3,2
12,,,P1083320-063,,,ZEBRA,4
12,,,P1024392,,,ZEBRA,228
12,,,4900-029890,,,TX3,12
12,,,S02606,,,TX3,1
12,,,42.18H66.001,,,TX3,430
12,,,P1031365-039,,,ZEBRA,203
12,,,57167M,,,ZEBRA,3
12,,,MC92N0-GA0SYEAA6WR,,,ZEBRA,1
12,,,DS8108-DL6U2100AZW,,,ZEBRA,1
12,,,59-163045-01,,,TX3,700
12,,,P1007536-02,,,ZEBRA,3
12,,,300147,,,ZEBRA,20
3,,,12-54339-01,,,TX3,60
3,,,16H.039MS.0006,,,TX3,67
3,,,16H.025MS.0032,,,TX3,50
3,,,16H.039MS.0019,,,TX3,25
3,,,16H.038MS.0027,,,TX3,82
3,,,ZD42042-C01W01EZ,,,ZEBRA,200
3,,,25.91230.001,,,TX3,300
8,,,P1031925-100,,,ZEBRA,1
8,,,P1046696-032,,,ZEBRA,4
8,,,ST5500-SR01000SSNA,,,ZEBRA,1
3,,,41-67053-07,,,TX3,461
3,,,P1010455,,,ZEBRA,3
8,,,8710-050332-62,,,TX3,500
8,,,CA17063-1,,,ZEBRA,20
8,,,P1027356,,,ZEBRA,800
8,,,SAC9000-4000R,,,TX3,5
8,,,8710-051800-24,,,TX3,24
8,,,4900-031880,,,TX3,22
8,,,24-136846-01,,,TX3,50
8,,,1418-00AA000,,,TX3,28
8,,,1004844,,,TX3,100
8,,,TC80N0-1000K210IN,,,ZEBRA,4
8,,,086.9A35P.05R0,,,TX3,100
3,,,3PTY-PCLIP-241389,,,TX3,17
8,,,25-13228-03R,,,ZEBRA,6
8,,,0371046Y66,,,TX3,200
3,,,P1072539-009,,,ZEBRA,196
3,,,40.18H82.002,,,TX3,500
3,,,60.18H07.001,,,TX3,150
8,,,212289-092,,,ZEBRA,38
8,,,ZT41142-T310000Z,,,ZEBRA,5
8,,,CRD-MC18-3SLCKHNCR,,,ZEBRA,11
3,,,P1014140,,,ZEBRA,6
8,,,WA9020,,,TX3,2
8,,,1051092-101,,,TX3,62
8,,,50-12100-2469,,,TX3,50
8,,,28553,,,ZEBRA,1
8,,,WND-2100-00AA,,,ZEBRA,1
8,,,ADP9000-110R,,,ZEBRA,6
8,,,P1094980,,,ZEBRA,1
8,,,6012A0361901,,,TX3,100
8,,,8710-050386-21,,,TX3,100
8,,,7571616Y39,,,TX3,1050
8,,,60.18R61.001,,,TX3,115
8,,,16H.038MS.0025,,,TX3,15
8,,,16H.038MS.0028,,,TX3,61
8,,,8710-057000-98,,,TX3,11
8,,,16H.038CB.0007,,,TX3,10
8,,,16H.038MS.0019,,,TX3,10
8,,,16H.038MS.0009,,,TX3,10
8,,,6M.18RCB.002,,,TX3,329
8,,,MC2180-CS01E0A,,,ZEBRA,6
8,,,P1058930-092,,,ZEBRA,1
8,,,20667-002,,,ZEBRA,6
8,,,MC930B-GSECG4NA,,,ZEBRA,55
8,,,DS4608-HD00007ZCWW,,,ZEBRA,51
8,,,AN16618-1,,,ZEBRA,56
8,,,25-71917-03R,,,ZEBRA,89
8,,,21-92955-05,,,TX3,15
8,,,1073132-002,,,TX3,13
8,,,6012A0230601,,,TX3,250
8,,,S01-CW13GES049-R,,,TX3,67
8,,,42.13Y14.001,,,TX3,30
8,,,KT-VC50ARM7-VC70-R,,,ZEBRA,6
8,,,63-67448-01,,,TX3,1700
8,,,47.16M04.001,,,TX3,200
8,,,KT-STB2078-C1US,,,ZEBRA,10
8,,,4900-031040,,,TX3,5
8,,,1050294,,,TX3,10
8,,,P1028758,,,ZEBRA,20
8,,,P1028759,,,ZEBRA,30
8,,,DS-ZQ6WMP1105430,,,ZEBRA,2
8,,,ZQ52-AUE000L-L3,,,ZEBRA,1000
3,,,P1024393,,,ZEBRA,1000
12,,,SG-RS51-TRGSS-01,,,ZEBRA,111
12,,,8710-057200-07,,,TX3,10
12,,,15-131941-01,,,TX3,60
12,,,8710-055600-23,,,TX3,1000
12,,,105912G-860,,,ZEBRA,1
12,,,QN4-AUNALE01-W1,,,ZEBRA,171
12,,,KT-ADP9000-100ES,,,ZEBRA,15
12,,,ZT61042-T01C200Z,,,ZEBRA,2
12,,,MC32N0-RL2SAHEIA,,,ZEBRA,51
12,,,MC32N0-SL4HAHEIA,,,ZEBRA,85
12,,,LB-001032-01,,,TX3,627
12,,,P1055864,,,ZEBRA,350
12,,,056.18041.0011,,,TX3,386
12,,,8710-050384-20,,,TX3,5
12,,,HW49616-5.0,,,ZEBRA,1
12,,,21-82451-02R,,,TX3,800
12,,,DS457-HD20114ZZWW,,,ZEBRA,800
12,,,P1068020,,,ZEBRA,65
12,,,10-129081-01,,,TX3,217
12,,,8710-050386-34,,,TX3,1
12,,,8710-055620-11,,,TX3,20
12,,,8710-055620-03,,,TX3,200
12,,,8710-055620-35,,,TX3,50
12,,,8710-055620-13,,,TX3,40
12,,,ZQ61-AUFA000-00,,,ZEBRA,59
12,,,8710-055620-15,,,TX3,20
12,,,8710-058100-05,,,TX3,11
12,,,1415-016Y000,,,TX3,20
12,,,15-139320-01,,,TX3,30
12,,,8710-055620-02,,,TX3,20
12,,,8710-055620-10,,,TX3,80
12,,,8710-055620-25,,,TX3,200
12,,,94-144760-07,,,TX3,10
12,,,8710-053300-88,,,TX3,36
12,,,100067,,,ZEBRA,44
12,,,P1096933-001,,,ZEBRA,5
12,,,1298,,,ZEBRA,3
12,,,MC330M-RL4SG2US,,,ZEBRA,1
12,,,25-45793-02R,,,ZEBRA,227
12,,,8710-053300-83,,,TX3,45
12,,,49122,,,ZEBRA,1
12,,,55.16M01.001G,,,TX3,30
12,,,RAM-201U,,,ZEBRA,6
12,,,ZT41043-T01A000Z,,,ZEBRA,6
12,,,55.14W02.001G,,,TX3,4
12,,,34.18H38.002,,,TX3,400
12,,,16H.038SC.0006,,,TX3,200
12,,,155.01R01.0009,,,TX3,20
12,,,OB13A1201021B102,,,ZEBRA,2
12,,,105931-058,,,ZEBRA,1
